barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h
WBGene00007092,B0001.7,0.4912442199921925,0.5127902758457804,0.4975010656891712,0.5049024265651828,0.4991080812346782,0.4939835926024423,0.48003937535205055,0.5054072228023231,0.49445146952232916,0.49423014804751236
WBGene00007093,B0001.8,0.49031324703623086,0.5103610401422437,0.4932382614226797,0.49935396476931615,0.4942392819474004,0.49298871459518523,0.4762840741304055,0.5005333638129591,0.4912921767256264,0.4968774790780177
WBGene00007094,B0019.2,0.49363341860231,0.5165235714457979,0.5024770378220188,0.5101592142947022,0.5045483546989543,0.5001021566559088,0.48427152951107877,0.509498010517923,0.501419669117023,0.5064644945674429
WBGene00007097,B0024.4,0.5249629402947069,0.5775032007318881,0.6460484928517856,0.69093176204982,0.5775032021993931,0.5535165448698744,0.5695976712052587,0.5663051506839031,0.5463707514699616,0.5386095415502532
WBGene00007100,B0024.10,0.4943823138474651,0.5164063612073171,0.5019545890956747,0.5082493039281052,0.5038472018424603,0.5013909182225448,0.48367797601883555,0.5084281373624672,0.4998786592741916,0.5022020556937087
WBGene00007102,B0024.13,0.492629801497696,0.5133439015818899,0.5009709024316189,0.5097027974829114,0.4935024171759929,0.4944878124461011,0.4808396637158078,0.505674503622386,0.4946203055306845,0.4947698497652034
WBGene00007106,B0035.3,0.491695678898532,0.5123152294244434,0.49880951273507806,0.5066169868273726,0.4979204322317478,0.49613624194875333,0.4793421287293255,0.5064767356665084,0.4988617770654638,0.49924678996177635
WBGene00007110,leo-1,0.49313010907511,0.5195316806713349,0.5015729698002417,0.5107911582409829,0.5017747085944612,0.5014154945588047,0.48283672250921555,0.50963464182646,0.5018449736118539,0.5037561573473441
WBGene00007111,sart-3,0.4923345407432003,0.5132090981179156,0.4980206839536883,0.5022158230685787,0.5014704587777855,0.4917184896840784,0.4789691913995291,0.49846731175965703,0.4939096530512906,0.49727075293142275
WBGene00007114,mttu-1,0.49300670003876135,0.5120298072620195,0.4967020969528412,0.4985586390853267,0.49382107384194024,0.4943599304811202,0.4773093290972207,0.5027746388910282,0.4940459877024512,0.49821611741386224
WBGene00007115,B0198.2,0.48008702377441176,0.5133039681499164,0.47878210444932395,0.49331781095493843,0.45551859290134694,0.4761142057056648,0.473364953249434,0.4894316274469554,0.47167424655869467,0.5094586394172299
WBGene00007118,npp-22,0.4924373710356407,0.5159546008265936,0.5015916404593435,0.5091742300489374,0.5012847389237874,0.4980689253866098,0.4824621093187972,0.5097104844365029,0.49953457452611943,0.4972303599214044
WBGene00007130,B0272.4,0.5072064832496083,0.546762715925899,0.5217915349135414,0.5298989354923109,0.5152234216022438,0.5110798146242367,0.5084477108995873,0.5016765686461401,0.5010654429402337,0.47335229323081074
WBGene00007139,mnp-1,0.4942264703467738,0.5297277540562234,0.5058711652397022,0.5192011279361178,0.5243922442136345,0.509994122121483,0.5057156082674088,0.5508818719350909,0.5235201626425546,0.5351510672918901
WBGene00007140,cyp-29A4,0.46987698185310217,0.45689627446423187,0.4646934614314501,0.45689627741459754,0.479879507722064,0.4924816286052885,0.4733359217011149,0.5182252506871897,0.4444394745374675,0.5167397227124343
WBGene00007141,pitr-4,0.4505367067605599,0.5039210117731441,0.4798795298972195,0.4354737078012981,0.45721890911474417,0.4173795526667381,0.38081942427053567,0.46038303930457736,0.39471895397729,0.400939916504285
WBGene00007145,B0334.5,0.4922500345174496,0.5112385107862865,0.4980702696315238,0.5066299982312268,0.49717804369532104,0.4914501372839947,0.48013589169834514,0.5014109617566571,0.49284355749889136,0.49441911886040685
WBGene00007146,B0334.6,0.47610954422433316,0.4918712320802084,0.48479556956796627,0.5074561970237419,0.4838707556310502,0.4960271942813815,0.47711702477071694,0.5621105137801916,0.5045472849963207,0.531771337756538
WBGene00007149,B0334.13,0.4587179462072608,0.5018216749985857,0.46158067881280157,0.46966086780350974,0.4557613455353573,0.4428581670710756,0.48822221409160743,0.5940144553344537,0.4923214857618131,0.5226606513066477
WBGene00007166,fbxa-152,0.46074811462163345,0.48249330420167547,0.4685937907776764,0.47581110511392266,0.4758111024397689,0.4685937851286114,0.45215415021115035,0.6223081791859331,0.4199933701399325,0.4607481130572347
WBGene00007167,rbg-3,0.4907019074388232,0.5128985051019337,0.498358310892425,0.5051386789347572,0.49845077573641666,0.4943457729448964,0.4800747268701748,0.504107018328429,0.4933778159162558,0.4941991130401343
WBGene00007171,B0393.6,0.4931515645366578,0.5147918166086205,0.49838265233142043,0.5064420435616507,0.49479144205781633,0.4961824480235993,0.481183631804584,0.49992051829283535,0.49229773580392505,0.4971146541255454
WBGene00007183,B0462.4,0.5351174444741198,0.5379801763024541,0.48094663407189164,0.5226606484268754,0.5259398607210953,0.5763995262058331,0.5763995256795438,0.5379801755745464,0.5226606505908508,0.6032547863042087
WBGene00007184,ctr-9,0.49232366167066627,0.5133197517825345,0.49635856303759734,0.5068161569813399,0.4996427599129715,0.49574986462732623,0.4793120336862868,0.5041502071378918,0.49824201528211737,0.5020156840074397
WBGene00007186,B0464.6,0.4914957683887891,0.5142904402564721,0.4975122761522848,0.5040425630105739,0.49918120732799603,0.4967544773159419,0.4801915785581448,0.5034581681246185,0.49661966947557773,0.4942246508894371
WBGene00007220,C01B9.1,0.4808240049053548,0.4724117025146664,0.4780541060008686,0.48232684792793734,0.4796034314317213,0.4842438274130355,0.47789770184863567,0.4406303436601115,0.4697098258188676,0.46513890948292674
WBGene00007221,cpna-3,0.4923476459907422,0.5147118830906597,0.500444732682634,0.507413458327511,0.49859592449012696,0.49603542125493605,0.48396181629327467,0.5054126565428074,0.4968470212387716,0.49796258307475505
WBGene00007227,C01G6.5,0.4930082698925874,0.5157310727910425,0.49954641726922216,0.5067261474720659,0.4959371625757781,0.4909504326298121,0.4766293695212715,0.5015500982499964,0.4865681018097248,0.49030415411390893
WBGene00007235,C01G10.8,0.4927288225023489,0.5155440431532774,0.5025578999218674,0.5123730397622549,0.5023031393030252,0.4935080481497774,0.4778961514051753,0.5091012930130746,0.5036415077876636,0.49859064338567866
WBGene00007242,madf-5,0.4885318968757117,0.5087545601848987,0.4931222460084968,0.4991603270544263,0.48381074456748313,0.4819058446979673,0.47751829397347884,0.503561206759493,0.48533647231980537,0.4969930254798655
WBGene00007255,cnnm-4,0.49229361248411907,0.5065271339726634,0.49270005152930063,0.49332643890408445,0.4872247566754026,0.4826960566170308,0.45925856623965544,0.49145464189101384,0.47792781938526796,0.4858133010718153
WBGene00007256,swsn-9,0.4912532133006219,0.514270821667807,0.49847783348448704,0.5055552778249512,0.5001799362817855,0.4947395537168306,0.4775431596734098,0.5038197451265017,0.4922591715478438,0.5020579409788184
WBGene00007258,hasp-1,0.49265044961386006,0.5150563666872963,0.4960269053745841,0.5024646960555158,0.4986949971977451,0.4907223302140762,0.4746566319706155,0.4981172727756345,0.4903385740143049,0.4943216380171873
WBGene00007262,jud-4,0.4597590655857674,0.5000000457612829,0.4963191921538623,0.5000000443703372,0.4539397215818668,0.47525451390746176,0.4539397256254174,0.6383827707575331,0.43381923844004877,0.4652254831456407
WBGene00007264,C02F4.4,0.46869388765404724,0.5174360133482596,0.4898294292599355,0.49631916507693336,0.5011943201600215,0.48136994386060483,0.4519133375253576,0.5924087848734275,0.4720338437736331,0.5046851492638673
WBGene00007270,rei-1,0.49347384100727887,0.5143269146499848,0.5017949502558628,0.5059141745869202,0.49582576742979745,0.49383688224268096,0.48033700086299413,0.5030430950852268,0.4922947577277761,0.4928576709921103
WBGene00007275,C03D6.1,0.47967979313200637,0.48416476940702385,0.45784366455092607,0.4708656329921252,0.45885680375047766,0.4593591363210894,0.43637589930042686,0.4635196166047785,0.4350738075396675,0.4410978436869292
WBGene00007295,C04C11.1,0.48106335327602534,0.5053963131780667,0.5125848545988466,0.5163071575057003,0.5239315656100185,0.5292545243194355,0.5142958794917551,0.524840836273358,0.5217735837832645,0.5669560678913562
WBGene00007321,C05B5.4,0.474060166144998,0.5092436763635596,0.4989695006321122,0.49553661472461596,0.49224743197401594,0.4803266763468316,0.45554758927002215,0.519090006448046,0.48528563768175087,0.5146284676788058
WBGene00007324,C05B5.8,0.5084784499547437,0.5479703497684412,0.5256854963091482,0.5376541506877986,0.5217149721492137,0.5385971694464711,0.5338384315056176,0.5452438916481972,0.5230361448000375,0.5117328929384184
WBGene00007328,pho-10,0.47987951014595887,0.4991765520813968,0.4756848763769037,0.4819058534245692,0.43912472377266765,0.4654662051509347,0.4407206656967923,0.46302907617421407,0.48388765562284974,0.4949425164818977
WBGene00007329,C05C10.2,0.48647337153105863,0.5082446799304408,0.4933786280335844,0.5027681964154084,0.5007442576252709,0.493406024849743,0.4732595896265363,0.5006359886068799,0.4941366557299371,0.49511899378613744
WBGene00007333,ufd-3,0.493589378266796,0.5157005262713746,0.5036005377637058,0.509888705941023,0.5043503294110028,0.5009651054825033,0.483828861950782,0.5038654390153099,0.5016897331523853,0.49768643873870216
WBGene00007334,C05C10.7,0.4927105455687468,0.5124944464939762,0.49780016921615816,0.5021278005547596,0.49955622602772703,0.48905968608067907,0.47385199093668606,0.4983346867105538,0.48703798894766304,0.4888094376787896
WBGene00007339,C05D12.1,0.4894590349206954,0.5128043577061421,0.49676781996419583,0.5126205317644437,0.5051421335129329,0.513353609526254,0.5051421338013427,0.5304298585721547,0.5165806560920917,0.5394757940340178
WBGene00007340,C05D12.2,0.490315642967101,0.5153289446232147,0.49678210042699594,0.5086076644731863,0.4936068276365166,0.49724889356965746,0.4950495517382537,0.49081705118060204,0.4868997629873794,0.5390835602526546
WBGene00007343,C05E7.1,0.4631742727685697,0.4818469027521955,0.47441308905713825,0.483135044987603,0.4875039183015748,0.4950953900503072,0.4933993801115479,0.5922691035277887,0.4875039191358574,0.5307172567868759
WBGene00007358,lact-6,0.4861004851506511,0.5224639793049835,0.46751386414228463,0.42763426049839187,0.3777363742744325,0.41164432455135624,0.4293092705536887,0.41298018387170626,0.4538554416021421,0.42706894488807184
WBGene00007361,oac-3,0.4788940481254538,0.48784761553400696,0.5038375437286139,0.576455522923695,0.5433543092492443,0.511745822300943,0.48511503025312636,0.527494519027266,0.46085491894482755,0.4367125150769806
WBGene00007365,C06B3.6,0.4890261121604531,0.5465835350161089,0.5063223194381061,0.5207268238194523,0.4787460167981206,0.47665237942345245,0.4703407576559556,0.5032715904461116,0.489160235433493,0.36013208688084186
WBGene00007392,fbxa-156,0.506959629533597,0.517867561248374,0.4973953974213027,0.4887453579796622,0.46147360692532563,0.46289361055317635,0.4596665644095532,0.4757811413516472,0.4472953503954703,0.4457467585958426
WBGene00007397,C07A4.2,0.48034309540327647,0.48374608557811394,0.4648235421647116,0.44718593367643544,0.43656561995848625,0.4520610891372368,0.4106257767953606,0.42523810556138814,0.4139049946485825,0.44084560153786173
WBGene00007403,set-3,0.49296991145769053,0.514887025354834,0.4999791762342031,0.5096765257023665,0.4991263315252723,0.49439387648052235,0.48046202208130073,0.5061914795706508,0.49459863392184816,0.4962744539564828
WBGene00007405,C07A9.9,0.48987145689128464,0.5268248472372854,0.5043993367665668,0.5113064912884696,0.5018822139714203,0.5066192911761964,0.4966633733140112,0.5074986714732145,0.5082732053206989,0.5110264150035789
WBGene00007418,C07E3.8,0.4683818384055671,0.48019644977690173,0.45478237418980283,0.4665601888988125,0.4526606658937672,0.4022009935554719,0.41610051218280997,0.42080602372592124,0.42672082547400186,0.423811914037155
WBGene00007428,wdr-20,0.4916615910446989,0.5111621332735355,0.4957577942402109,0.5034478990691823,0.4968014597309888,0.49353470908888863,0.47775736297981886,0.5014512398002146,0.49440000685738167,0.4972016073793887
WBGene00007433,swsn-7,0.4936643569737325,0.517644143356996,0.5019802355264176,0.5088962309107169,0.5024805719686998,0.497267591427326,0.4794830214973019,0.5044358090836695,0.49673966452689516,0.4974875919181629
WBGene00007434,arp-6,0.49327950526934095,0.5147063115201513,0.49768869889268313,0.5047705688064196,0.49700347043083276,0.49295501776952755,0.4778735963169433,0.5041702229592625,0.4959631804716804,0.49725786894811796
WBGene00007435,C08B11.8,0.49344459370083965,0.5135411937676234,0.49992393521238737,0.5054526743629122,0.49400268356104826,0.49279437891563543,0.47778031088316814,0.4996307641162773,0.49117704826180963,0.489477612653036
WBGene00007440,C08E8.4,0.535220343862829,0.60621608521388,0.5459006279864892,0.562100149150662,0.5031366245809362,0.5076459873823393,0.4862333855250672,0.5439614501018889,0.499198513344571,0.45681902730374646
WBGene00007464,C08H9.3,0.4915569005884024,0.5137418011338343,0.4984141559002633,0.5050281706275881,0.49680706401183194,0.49328173572780076,0.4776687305838539,0.5022402895980268,0.49729149505818665,0.49792868426400827
WBGene00007473,chil-8,0.5388430384287864,0.5714535759721262,0.5420071709566541,0.5615036770220192,0.5375456305316516,0.5542028128836268,0.5687209902714775,0.5355638362472926,0.5413831617687626,0.5696410835434037
WBGene00007482,C09F12.2,0.47942411132717255,0.5314997558672276,0.5128880527859885,0.521338737818645,0.44677279943643033,0.5006788285236875,0.49389252496557196,0.46915979479543085,0.47999299870607587,0.48468889809192073
WBGene00007495,C09G9.5,0.5165713899063176,0.5401777234192183,0.5285705616343871,0.5381283527467051,0.5349642210503335,0.547004539386831,0.5453456762853944,0.5484025298240061,0.5414353216149767,0.5279925562515224
WBGene00007497,C09G9.8,0.5346618145741584,0.5679664355745043,0.5684073576530675,0.5670780716539175,0.549921372113722,0.561080004642411,0.5541405503157304,0.524519855905531,0.5245198531585717,0.519365968945434
WBGene00007508,C10C5.4,0.48733189886665446,0.5058380500026441,0.47462381900215483,0.47157609269098805,0.45414637853142836,0.4510901607811111,0.4330807163643181,0.4465333524737709,0.42988081699885,0.44251335563678745
WBGene00007545,C13B4.1,0.49295374364750133,0.5150483476281251,0.5000152511369454,0.5048713552718549,0.5010422982542505,0.4976284411446666,0.48239163516850814,0.503985774245034,0.4967632807164239,0.4997480575473682
WBGene00007546,nhr-153,0.4913602549085134,0.5248461884661656,0.5229145617921679,0.5168582542851012,0.4881556409306017,0.4848329215684143,0.47764943541568977,0.47436480084941973,0.4528266934464053,0.45567735776307916
WBGene00007550,C13C4.6,0.4914975986285701,0.5003917599335023,0.4822686372518822,0.49278268400778036,0.4853998022735431,0.4806613152166968,0.4611871806620229,0.48586024042791404,0.4664639794437304,0.471269173590195
WBGene00007553,C13G3.1,0.4861657259500503,0.5155212365136925,0.47343797171574725,0.4900745735505023,0.5107833430245281,0.537048351674744,0.5384013883214884,0.5669878782239206,0.60684054864912,0.5442207258605759
WBGene00007554,pptr-2,0.49204222524704677,0.5143390147399468,0.500554174439519,0.5093836406987242,0.499869119196225,0.49733490094453076,0.4843405089016836,0.5053421682905266,0.4981187406410835,0.49673086300502023
WBGene00007556,C14A4.3,0.49204503528094967,0.5117372295964469,0.4998726669206206,0.5064515171817356,0.5015491101996185,0.497482372431803,0.4806456388955441,0.5117839857948115,0.4998282066799465,0.5040223067411851
WBGene00007561,ccm-3,0.492800476978052,0.516155157409232,0.49667776566221433,0.5064807900695923,0.4951129845132695,0.4902686182545086,0.4827405251166088,0.5008988443932952,0.49877692532041,0.5010089241929433
WBGene00007574,C14B1.3,0.5066054430972519,0.5339813567236278,0.5295871820061432,0.5448012371722468,0.5370102013943538,0.542430510934267,0.5323904135359204,0.5740961252045081,0.5763995356035863,0.4976493574268685
WBGene00007577,nrde-1,0.48784204536360876,0.5105298899214634,0.494158782158903,0.5004744576105624,0.49623090777853013,0.48834689224838757,0.4720121930041325,0.4964934054016959,0.4922455282660288,0.49442231915836804
WBGene00007580,C14B1.9,0.49443449431051967,0.51426164271308,0.5033277923400061,0.5082808090379377,0.5010105699465143,0.4970994629035862,0.4821169194743046,0.5056552621327112,0.49821553286462134,0.49623894320554696
